area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
Timor Leste,eez,Reconstructed domestic catch,2,2006,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,8.186580836,15469.28947
Timor Leste,eez,Reconstructed domestic catch,2,2006,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Reported,harpoon,Direct human consumption,1.280348055,2419.334162
Timor Leste,eez,Reconstructed domestic catch,2,2006,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,1.392604258,2631.452472
Timor Leste,eez,Reconstructed domestic catch,2,2006,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,3.341306541,6313.702769
Timor Leste,eez,Reconstructed domestic catch,2,2006,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Reported,small scale purse seine,Direct human consumption,1.226818037,2318.184321
Timor Leste,eez,Reconstructed domestic catch,2,2006,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,7.926806438,12051.40919
Timor Leste,eez,Reconstructed domestic catch,2,2006,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,15.72351612,23905.0276
Timor Leste,eez,Reconstructed domestic catch,2,2006,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Reported,cast nets,Direct human consumption,0.040839735,62.090119
Timor Leste,eez,Reconstructed domestic catch,2,2006,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,6.837084358,10394.66548
Timor Leste,eez,Reconstructed domestic catch,2,2006,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,6.971272058,10598.67588
Timor Leste,eez,Reconstructed domestic catch,2,2006,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,0.058342478,88.70017
Timor Leste,eez,Reconstructed domestic catch,2,2006,Caesionidae,Fusiliers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,119.2290205,185619.1968
Timor Leste,eez,Reconstructed domestic catch,2,2006,Caesionidae,Fusiliers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,236.5012241,368191.9643
Timor Leste,eez,Reconstructed domestic catch,2,2006,Caesionidae,Fusiliers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,209.1866657,325667.8676
Timor Leste,eez,Reconstructed domestic catch,2,2006,Siganus,Spinefoots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,10.31789601,16063.19972
Timor Leste,eez,Reconstructed domestic catch,2,2006,Siganus,Spinefoots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,20.46645209,31862.76614
Timor Leste,eez,Reconstructed domestic catch,2,2006,Siganus,Spinefoots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,18.10269223,28182.79624
Timor Leste,eez,Reconstructed domestic catch,2,2006,Scarus,Parrots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,11.00575574,32144.86298
Timor Leste,eez,Reconstructed domestic catch,2,2006,Scarus,Parrots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,21.83088223,63762.15631
Timor Leste,eez,Reconstructed domestic catch,2,2006,Scarus,Parrots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,19.30953838,56397.98664
Timor Leste,eez,Reconstructed domestic catch,2,2006,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Timor Leste,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,5.502877871,8579.162693
Timor Leste,eez,Reconstructed domestic catch,2,2006,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,10.91544111,17017.52199
Timor Leste,eez,Reconstructed domestic catch,2,2006,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Timor Leste,Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,9.654769188,15052.09412
Timor Leste,eez,Reconstructed domestic catch,2,2006,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,15.85361288,31927.84463
Timor Leste,eez,Reconstructed domestic catch,2,2006,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,31.44703224,63331.68138
