region,date_bin_start,n_landings_per_boat,catch_taxon,catch_name_en,recorded_catch_kg,estimated_catch_kg
Lautem,01/09/22,17.43941366,CGX,Jacks/Trevally/Other Scad,10.00304826,43611.82412
Lautem,01/09/22,17.43941366,CJX,Fusilier,0.411012591,1791.95465
Lautem,01/09/22,17.43941366,CLP,Sardines/pilchards,0,0
Lautem,01/09/22,17.43941366,FLY,Flying fish,0,0
Lautem,01/09/22,17.43941366,GZP,Garfish,0,0
Lautem,01/09/22,17.43941366,LWX,Jobfish,0,0
Lautem,01/09/22,17.43941366,MOO,Moonfish,0,0
Lautem,01/09/22,17.43941366,MZZ,Other,0.771483285,3363.554035
Lautem,01/09/22,17.43941366,RAX,Short bodied mackerel,0,0
Lautem,01/09/22,17.43941366,SDX,Mackerel scad,2.412953742,10520.12461
Lautem,01/09/22,17.43941366,SNA,Snapper/seaperch,0,0
Lautem,01/09/22,17.43941366,TUN,Tuna/Bonito/Other Mackerel,1.05443245,4597.170917
Lautem,01/10/22,8.117899891,BEN,Long tom,2.22970491,4525.130312
Lautem,01/10/22,8.117899891,CGX,Jacks/Trevally/Other Scad,5.26088885,10676.84225
Lautem,01/10/22,8.117899891,CJX,Fusilier,0.809834131,1643.538102
Lautem,01/10/22,8.117899891,CLP,Sardines/pilchards,0,0
Lautem,01/10/22,8.117899891,FLY,Flying fish,0,0
Lautem,01/10/22,8.117899891,GZP,Garfish,0,0
Lautem,01/10/22,8.117899891,LWX,Jobfish,0,0
Lautem,01/10/22,8.117899891,MOO,Moonfish,0,0
Lautem,01/10/22,8.117899891,MZZ,Other,0.565019121,1146.692166
Lautem,01/10/22,8.117899891,RAX,Short bodied mackerel,0,0
Lautem,01/10/22,8.117899891,SDX,Mackerel scad,1.455965674,2954.845896
Lautem,01/10/22,8.117899891,SNA,Snapper/seaperch,0.220749216,448.0050093
Lautem,01/10/22,8.117899891,TUN,Tuna/Bonito/Other Mackerel,0.964237463,1956.895799
Lautem,01/11/22,7.5840419,BEN,Long tom,0,0
Lautem,01/11/22,7.5840419,CGX,Jacks/Trevally/Other Scad,0.243788222,462.2250224
Lautem,01/11/22,7.5840419,CJX,Fusilier,1.308199751,2480.360431
Lautem,01/11/22,7.5840419,CLP,Sardines/pilchards,3.378776902,6406.196399
Lautem,01/11/22,7.5840419,FLY,Flying fish,0,0
Lautem,01/11/22,7.5840419,GZP,Garfish,0,0
Lautem,01/11/22,7.5840419,LWX,Jobfish,5.086890191,9644.797088
Lautem,01/11/22,7.5840419,MOO,Moonfish,0,0
Lautem,01/11/22,7.5840419,MZZ,Other,0.923422968,1750.81962
Lautem,01/11/22,7.5840419,RAX,Short bodied mackerel,0,0
Lautem,01/11/22,7.5840419,SDX,Mackerel scad,0,0
Lautem,01/11/22,7.5840419,SNA,Snapper/seaperch,29.4459371,55829.80519
Lautem,01/11/22,7.5840419,TUN,Tuna/Bonito/Other Mackerel,0,0
Lautem,01/12/22,7.693195588,BEN,Long tom,0,0
Lautem,01/12/22,7.693195588,CGX,Jacks/Trevally/Other Scad,0,0
Lautem,01/12/22,7.693195588,CJX,Fusilier,0,0
Lautem,01/12/22,7.693195588,CLP,Sardines/pilchards,0,0
Lautem,01/12/22,7.693195588,FLY,Flying fish,0,0
Lautem,01/12/22,7.693195588,GZP,Garfish,0,0
Lautem,01/12/22,7.693195588,LWX,Jobfish,0,0
Lautem,01/12/22,7.693195588,MOO,Moonfish,0,0
Lautem,01/12/22,7.693195588,MZZ,Other,0,0
Lautem,01/12/22,7.693195588,RAX,Short bodied mackerel,0,0
Lautem,01/12/22,7.693195588,SDX,Mackerel scad,41.46919937,48857.95159
Lautem,01/12/22,7.693195588,SNA,Snapper/seaperch,0,0
Lautem,01/12/22,7.693195588,TUN,Tuna/Bonito/Other Mackerel,0,0
Lautem,01/01/23,5.895407189,BEN,Long tom,1.430702025,2108.642751
Lautem,01/01/23,5.895407189,CGX,Jacks/Trevally/Other Scad,1.146561915,1689.862339
Lautem,01/01/23,5.895407189,CJX,Fusilier,0,0
Lautem,01/01/23,5.895407189,CLP,Sardines/pilchards,0,0
Lautem,01/01/23,5.895407189,FLY,Flying fish,0,0
Lautem,01/01/23,5.895407189,GZP,Garfish,42.08126977,62021.55509
Lautem,01/01/23,5.895407189,LWX,Jobfish,0,0
Lautem,01/01/23,5.895407189,MOO,Moonfish,0,0
Lautem,01/01/23,5.895407189,MZZ,Other,0.554333624,817.0056082
Lautem,01/01/23,5.895407189,RAX,Short bodied mackerel,0.431708386,636.2741804
Lautem,01/01/23,5.895407189,SDX,Mackerel scad,0,0
Lautem,01/01/23,5.895407189,SNA,Snapper/seaperch,0,0
Lautem,01/01/23,5.895407189,TUN,Tuna/Bonito/Other Mackerel,0,0
Lautem,01/02/23,15.17408457,BEN,Long tom,0.896558961,3401.115371
Lautem,01/02/23,15.17408457,CGX,Jacks/Trevally/Other Scad,1.095661187,4156.413878
Lautem,01/02/23,15.17408457,CJX,Fusilier,4.138682864,15700.18094
Lautem,01/02/23,15.17408457,CLP,Sardines/pilchards,0,0
Lautem,01/02/23,15.17408457,FLY,Flying fish,0,0
Lautem,01/02/23,15.17408457,GZP,Garfish,5.569743424,21128.93943
Lautem,01/02/23,15.17408457,LWX,Jobfish,0,0
Lautem,01/02/23,15.17408457,MOO,Moonfish,0,0
Lautem,01/02/23,15.17408457,MZZ,Other,1.209956361,4589.995036
Lautem,01/02/23,15.17408457,RAX,Short bodied mackerel,1.460110631,5538.960548
Lautem,01/02/23,15.17408457,SDX,Mackerel scad,1.736015466,6585.611371
Lautem,01/02/23,15.17408457,SNA,Snapper/seaperch,0.101349339,384.4708608
Lautem,01/02/23,15.17408457,TUN,Tuna/Bonito/Other Mackerel,0,0
Lautem,01/03/23,6.431742456,BEN,Long tom,0,0
Lautem,01/03/23,6.431742456,CGX,Jacks/Trevally/Other Scad,0.968165,1556.746983
Lautem,01/03/23,6.431742456,CJX,Fusilier,1.137186912,1828.523335
Lautem,01/03/23,6.431742456,CLP,Sardines/pilchards,0,0
Lautem,01/03/23,6.431742456,FLY,Flying fish,0,0
Lautem,01/03/23,6.431742456,GZP,Garfish,11.57342896,18609.32859
Lautem,01/03/23,6.431742456,LWX,Jobfish,0,0
Lautem,01/03/23,6.431742456,MOO,Moonfish,0,0
Lautem,01/03/23,6.431742456,MZZ,Other,1.635252811,2629.381233
Lautem,01/03/23,6.431742456,RAX,Short bodied mackerel,0.946820719,1522.426754
Lautem,01/03/23,6.431742456,SDX,Mackerel scad,1.326333756,2132.659282
Lautem,01/03/23,6.431742456,SNA,Snapper/seaperch,0.15347227,246.7735281
Lautem,01/03/23,6.431742456,TUN,Tuna/Bonito/Other Mackerel,0.027948083,44.93871767
Lautem,01/04/23,5.528063866,BEN,Long tom,2.590177542,3579.666719
Lautem,01/04/23,5.528063866,CGX,Jacks/Trevally/Other Scad,0.717565638,991.6871683
Lautem,01/04/23,5.528063866,CJX,Fusilier,0,0
Lautem,01/04/23,5.528063866,CLP,Sardines/pilchards,0.668171814,923.4241152
Lautem,01/04/23,5.528063866,FLY,Flying fish,0,0
Lautem,01/04/23,5.528063866,GZP,Garfish,15.67325206,21660.68459
Lautem,01/04/23,5.528063866,LWX,Jobfish,0.185552935,256.4371187
Lautem,01/04/23,5.528063866,MOO,Moonfish,0,0
Lautem,01/04/23,5.528063866,MZZ,Other,1.624032484,2244.438823
Lautem,01/04/23,5.528063866,RAX,Short bodied mackerel,0,0
Lautem,01/04/23,5.528063866,SDX,Mackerel scad,0,0
Lautem,01/04/23,5.528063866,SNA,Snapper/seaperch,0.344783047,476.4956761
Lautem,01/04/23,5.528063866,TUN,Tuna/Bonito/Other Mackerel,0.024364995,33.67281247
Lautem,01/05/23,13.46230484,BEN,Long tom,0,0
Lautem,01/05/23,13.46230484,CGX,Jacks/Trevally/Other Scad,1.39156723,4683.425563
Lautem,01/05/23,13.46230484,CJX,Fusilier,0,0
Lautem,01/05/23,13.46230484,CLP,Sardines/pilchards,0,0
Lautem,01/05/23,13.46230484,FLY,Flying fish,0,0
Lautem,01/05/23,13.46230484,GZP,Garfish,0,0
Lautem,01/05/23,13.46230484,LWX,Jobfish,0,0
Lautem,01/05/23,13.46230484,MOO,Moonfish,0,0
Lautem,01/05/23,13.46230484,MZZ,Other,2.875161632,9676.575587
Lautem,01/05/23,13.46230484,RAX,Short bodied mackerel,0,0
Lautem,01/05/23,13.46230484,SDX,Mackerel scad,0,0
Lautem,01/05/23,13.46230484,SNA,Snapper/seaperch,0.257599281,866.9700118
Lautem,01/05/23,13.46230484,TUN,Tuna/Bonito/Other Mackerel,0,0
Lautem,01/06/23,11.15935796,BEN,Long tom,0,0
Lautem,01/06/23,11.15935796,CGX,Jacks/Trevally/Other Scad,1.640926251,4577.920854
Lautem,01/06/23,11.15935796,CJX,Fusilier,0,0
Lautem,01/06/23,11.15935796,CLP,Sardines/pilchards,0,0
Lautem,01/06/23,11.15935796,FLY,Flying fish,0,0
Lautem,01/06/23,11.15935796,GZP,Garfish,0,0
Lautem,01/06/23,11.15935796,LWX,Jobfish,0.02944396,82.14392272
Lautem,01/06/23,11.15935796,MOO,Moonfish,0,0
Lautem,01/06/23,11.15935796,MZZ,Other,1.374959567,3835.916497
Lautem,01/06/23,11.15935796,RAX,Short bodied mackerel,0,0
Lautem,01/06/23,11.15935796,SDX,Mackerel scad,0,0
Lautem,01/06/23,11.15935796,SNA,Snapper/seaperch,0.160854568,448.7584255
Lautem,01/06/23,11.15935796,TUN,Tuna/Bonito/Other Mackerel,0.131376374,366.5189966
Lautem,01/07/23,7.693196259,BEN,Long tom,0,0
Lautem,01/07/23,7.693196259,CGX,Jacks/Trevally/Other Scad,0.252298833,485.2461095
Lautem,01/07/23,7.693196259,CJX,Fusilier,0,0
Lautem,01/07/23,7.693196259,CLP,Sardines/pilchards,0,0
Lautem,01/07/23,7.693196259,FLY,Flying fish,0,0
Lautem,01/07/23,7.693196259,GZP,Garfish,0,0
Lautem,01/07/23,7.693196259,LWX,Jobfish,0.036133082,69.49472233
Lautem,01/07/23,7.693196259,MOO,Moonfish,0,0
Lautem,01/07/23,7.693196259,MZZ,Other,0.821598184,1580.179019
Lautem,01/07/23,7.693196259,RAX,Short bodied mackerel,0,0
Lautem,01/07/23,7.693196259,SDX,Mackerel scad,11.73175061,22563.66498
Lautem,01/07/23,7.693196259,SNA,Snapper/seaperch,1.013525583,1949.312806
Lautem,01/07/23,7.693196259,TUN,Tuna/Bonito/Other Mackerel,0.139769199,268.8179705
Lautem,01/08/23,18.15288756,BEN,Long tom,9.531793929,43257.39585
Lautem,01/08/23,18.15288756,CGX,Jacks/Trevally/Other Scad,0.485348681,2202.620009
Lautem,01/08/23,18.15288756,CJX,Fusilier,0.497951416,2259.814018
Lautem,01/08/23,18.15288756,CLP,Sardines/pilchards,0,0
Lautem,01/08/23,18.15288756,FLY,Flying fish,0.047923559,217.4877442
Lautem,01/08/23,18.15288756,GZP,Garfish,0,0
Lautem,01/08/23,18.15288756,LWX,Jobfish,0.024607429,111.6739721
Lautem,01/08/23,18.15288756,MOO,Moonfish,0,0
Lautem,01/08/23,18.15288756,MZZ,Other,0.570748281,2590.182343
Lautem,01/08/23,18.15288756,RAX,Short bodied mackerel,0.326457725,1481.537595
Lautem,01/08/23,18.15288756,SDX,Mackerel scad,1.226797148,5567.47767
Lautem,01/08/23,18.15288756,SNA,Snapper/seaperch,0,0
Lautem,01/08/23,18.15288756,TUN,Tuna/Bonito/Other Mackerel,0.258838041,1174.664462
Lautem,01/09/23,34.50431596,BEN,Long tom,0.00254007,21.91084262
Lautem,01/09/23,34.50431596,CGX,Jacks/Trevally/Other Scad,2.034680385,17551.31372
Lautem,01/09/23,34.50431596,CJX,Fusilier,0,0
Lautem,01/09/23,34.50431596,CLP,Sardines/pilchards,0,0
Lautem,01/09/23,34.50431596,FLY,Flying fish,0,0
Lautem,01/09/23,34.50431596,GZP,Garfish,0,0
Lautem,01/09/23,34.50431596,LWX,Jobfish,0.0362519,312.7117538
Lautem,01/09/23,34.50431596,MOO,Moonfish,0,0
Lautem,01/09/23,34.50431596,MZZ,Other,1.199846886,10349.97401
Lautem,01/09/23,34.50431596,RAX,Short bodied mackerel,0.261992197,2259.965388
Lautem,01/09/23,34.50431596,SDX,Mackerel scad,0,0
Lautem,01/09/23,34.50431596,SNA,Snapper/seaperch,0.013493641,116.3972118
Lautem,01/09/23,34.50431596,TUN,Tuna/Bonito/Other Mackerel,4.566964346,39394.9952
Lautem,01/10/23,28.31899203,BEN,Long tom,3.496582058,24754.91985
Lautem,01/10/23,28.31899203,CGX,Jacks/Trevally/Other Scad,0.60136972,4257.546075
Lautem,01/10/23,28.31899203,CJX,Fusilier,0,0
Lautem,01/10/23,28.31899203,CLP,Sardines/pilchards,0,0
Lautem,01/10/23,28.31899203,FLY,Flying fish,0,0
Lautem,01/10/23,28.31899203,GZP,Garfish,0.624241044,4419.469287
Lautem,01/10/23,28.31899203,LWX,Jobfish,0.065418462,463.1462289
Lautem,01/10/23,28.31899203,MOO,Moonfish,0,0
Lautem,01/10/23,28.31899203,MZZ,Other,1.503791685,10646.46618
Lautem,01/10/23,28.31899203,RAX,Short bodied mackerel,0,0
Lautem,01/10/23,28.31899203,SDX,Mackerel scad,0,0
Lautem,01/10/23,28.31899203,SNA,Snapper/seaperch,0.007937436,56.19504523
Lautem,01/10/23,28.31899203,TUN,Tuna/Bonito/Other Mackerel,0.397557924,2814.609921
Lautem,01/11/23,16.53728118,BEN,Long tom,0,0
Lautem,01/11/23,16.53728118,CGX,Jacks/Trevally/Other Scad,0,0
Lautem,01/11/23,16.53728118,CJX,Fusilier,0,0
Lautem,01/11/23,16.53728118,CLP,Sardines/pilchards,0,0
Lautem,01/11/23,16.53728118,FLY,Flying fish,0,0
Lautem,01/11/23,16.53728118,GZP,Garfish,0,0
Lautem,01/11/23,16.53728118,LWX,Jobfish,0.072428189,299.4413298
Lautem,01/11/23,16.53728118,MOO,Moonfish,0,0
Lautem,01/11/23,16.53728118,MZZ,Other,0.802399742,3317.377538
Lautem,01/11/23,16.53728118,RAX,Short bodied mackerel,0,0
Lautem,01/11/23,16.53728118,SDX,Mackerel scad,0,0
Lautem,01/11/23,16.53728118,SNA,Snapper/seaperch,0,0
Lautem,01/11/23,16.53728118,TUN,Tuna/Bonito/Other Mackerel,3.006591645,12430.21286
Lautem,01/12/23,5.26062225,BEN,Long tom,0,0
Lautem,01/12/23,5.26062225,CGX,Jacks/Trevally/Other Scad,0,0
Lautem,01/12/23,5.26062225,CJX,Fusilier,0,0
Lautem,01/12/23,5.26062225,CLP,Sardines/pilchards,0,0
Lautem,01/12/23,5.26062225,FLY,Flying fish,0,0
Lautem,01/12/23,5.26062225,GZP,Garfish,0,0
Lautem,01/12/23,5.26062225,LWX,Jobfish,0.087572477,115.1714306
Lautem,01/12/23,5.26062225,MOO,Moonfish,0,0
Lautem,01/12/23,5.26062225,MZZ,Other,1.171458776,1540.650526
Lautem,01/12/23,5.26062225,RAX,Short bodied mackerel,0,0
Lautem,01/12/23,5.26062225,SDX,Mackerel scad,0,0
Lautem,01/12/23,5.26062225,SNA,Snapper/seaperch,0,0
Lautem,01/12/23,5.26062225,TUN,Tuna/Bonito/Other Mackerel,1.09132808,1435.266194
Lautem,01/01/24,13.08979594,BEN,Long tom,0.853720436,2108.448546
Lautem,01/01/24,13.08979594,CGX,Jacks/Trevally/Other Scad,0.390731833,964.9973586
Lautem,01/01/24,13.08979594,CJX,Fusilier,0.479159427,1183.388559
Lautem,01/01/24,13.08979594,CLP,Sardines/pilchards,0.121952032,301.1871027
Lautem,01/01/24,13.08979594,FLY,Flying fish,0.026949792,66.55837948
Lautem,01/01/24,13.08979594,GZP,Garfish,13.56807479,33509.31565
Lautem,01/01/24,13.08979594,LWX,Jobfish,1.578938449,3899.532371
Lautem,01/01/24,13.08979594,MOO,Moonfish,0.008564944,21.15299511
Lautem,01/01/24,13.08979594,MZZ,Other,1.104537856,2727.896789
Lautem,01/01/24,13.08979594,RAX,Short bodied mackerel,1.335893854,3299.280812
Lautem,01/01/24,13.08979594,SDX,Mackerel scad,1.784878746,4408.146786
Lautem,01/01/24,13.08979594,SNA,Snapper/seaperch,1.664828611,4111.656833
Lautem,01/01/24,13.08979594,TUN,Tuna/Bonito/Other Mackerel,1.829721368,4518.895407
Lautem,01/02/24,14.52182992,BEN,Long tom,1.73161555,3708.665735
Lautem,01/02/24,14.52182992,CGX,Jacks/Trevally/Other Scad,0.712125468,1525.185727
Lautem,01/02/24,14.52182992,CJX,Fusilier,0.629720675,1348.696303
Lautem,01/02/24,14.52182992,CLP,Sardines/pilchards,0.113336781,242.7376199
Lautem,01/02/24,14.52182992,FLY,Flying fish,0.015333554,32.84044559
Lautem,01/02/24,14.52182992,GZP,Garfish,17.12169169,36670.16694
Lautem,01/02/24,14.52182992,LWX,Jobfish,1.419119927,3039.382181
Lautem,01/02/24,14.52182992,MOO,Moonfish,0.013451783,28.81018581
Lautem,01/02/24,14.52182992,MZZ,Other,1.210665113,2592.926716
Lautem,01/02/24,14.52182992,RAX,Short bodied mackerel,1.084109973,2321.878843
Lautem,01/02/24,14.52182992,SDX,Mackerel scad,2.156700157,4619.085322
Lautem,01/02/24,14.52182992,SNA,Snapper/seaperch,1.62896131,3488.807314
Lautem,01/02/24,14.52182992,TUN,Tuna/Bonito/Other Mackerel,1.841597974,3944.219201
Lautem,01/03/24,14.53359081,BEN,Long tom,1.098157913,3646.675906
Lautem,01/03/24,14.53359081,CGX,Jacks/Trevally/Other Scad,0.842727982,2798.4644
Lautem,01/03/24,14.53359081,CJX,Fusilier,0.72535987,2408.717662
Lautem,01/03/24,14.53359081,CLP,Sardines/pilchards,0.11201408,371.9674939
Lautem,01/03/24,14.53359081,FLY,Flying fish,0.023921222,79.4357024
Lautem,01/03/24,14.53359081,GZP,Garfish,10.93523214,36312.85364
Lautem,01/03/24,14.53359081,LWX,Jobfish,1.732449476,5752.981138
Lautem,01/03/24,14.53359081,MOO,Moonfish,0.008672363,28.79849545
Lautem,01/03/24,14.53359081,MZZ,Other,0.988985166,3284.143684
Lautem,01/03/24,14.53359081,RAX,Short bodied mackerel,1.151569839,3824.042004
